# GW150914 time-1126259462.44 (s),H1_data_whitened,L1_data_whitened,H1_template_whitened,L1_template_whitened
  0.039980, -0.608328, -0.208025, -0.242048, -0.242048
  0.040225, -0.607446,  0.062098, -0.248927, -0.248927
  0.040469, -0.555112,  0.292888, -0.254400, -0.254400
  0.040713, -0.473426,  0.464161, -0.257379, -0.257379
  0.040957, -0.387692,  0.558523, -0.256591, -0.256591
  0.041201, -0.321621,  0.565873, -0.250813, -0.250813
  0.041445, -0.293432,  0.487493, -0.239101, -0.239101
  0.041689, -0.313478,  0.337731, -0.220982, -0.220982
  0.041934, -0.383489,  0.142298, -0.196570, -0.196570
  0.042178, -0.496903, -0.066421, -0.166585, -0.166585
  0.042422, -0.639657, -0.255583, -0.132284, -0.132284
  0.042666, -0.791160, -0.397873, -0.095303, -0.095303
  0.042910, -0.925883, -0.475874, -0.057443, -0.057443
  0.043154, -1.016254, -0.484347, -0.020444, -0.020444
  0.043398, -1.037144, -0.430673,  0.014233,  0.014233
  0.043643, -0.971309, -0.333898,  0.045557,  0.045557
  0.043887, -0.814440, -0.222532,  0.073013,  0.073013
  0.044131, -0.578359, -0.130974,  0.096584,  0.096584
  0.044375, -0.291146, -0.094506,  0.116661,  0.116661
  0.044619,  0.006399, -0.143079,  0.133885,  0.133885
  0.044863,  0.267707, -0.294608,  0.148946,  0.148946
  0.045107,  0.449493, -0.549063,  0.162398,  0.162398
  0.045352,  0.520840, -0.885050,  0.174491,  0.174491
  0.045596,  0.470097, -1.260466,  0.185076,  0.185076
  0.045840,  0.307968, -1.617850,  0.193579,  0.193579
  0.046084,  0.066090, -1.893783,  0.199055,  0.199055
  0.046328, -0.208730, -2.030487,  0.200318,  0.200318
  0.046572, -0.463613, -1.987028,  0.196114,  0.196114
  0.046816, -0.650127, -1.747529,  0.185321,  0.185321
  0.047060, -0.733758, -1.324553,  0.167145,  0.167145
  0.047305, -0.700185, -0.757176,  0.141289,  0.141289
  0.047549, -0.557181, -0.104577,  0.108070,  0.108070
  0.047793, -0.331967,  0.563213,  0.068467,  0.068467
  0.048037, -0.064767,  1.175524,  0.024114,  0.024114
  0.048281,  0.199816,  1.670483, -0.022787, -0.022787
  0.048525,  0.421380,  2.002422, -0.069599, -0.069599
  0.048769,  0.570203,  2.146575, -0.113438, -0.113438
  0.049014,  0.630591,  2.101114, -0.151387, -0.151387
  0.049258,  0.601175,  1.886879, -0.180730, -0.180730
  0.049502,  0.492995,  1.545101, -0.199180, -0.199180
  0.049746,  0.326323,  1.132999, -0.205087, -0.205087
  0.049990,  0.127016,  0.717001, -0.197612, -0.197612
